% Model:              trial.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jun 7 2021, 17:19
% Dimension:          3
% Nodes:              2000
% Expressions:        1
% Description:        浓度
% Length unit:        nm
% X                       Y                        Z                        c (mol/m^3)
20.050999999999995        32.376                   46.23599999999999        5.1372181208457738E18
7.098499999999999         -37.489                  46.175999999999995       5.0806163107799265E18
-30.614999999999995       22.891                   46.11599999999999        5.1137021554211697E18
38.11                     3.8082                   46.05599999999999        5.1838728074621901E18
-25.576                   -28.604                  45.995999999999995       5.2920285951723991E18
-0.46359999999999996      38.44                    45.93599999999999        5.0836231616021166E18
26.357                    -28.084                  45.876                   5.1575329620169196E18
-38.47599999999999        2.9096                   45.816                   5.0980305230062531E18
30.391999999999996        23.888999999999996       45.757                   5.0761935953965445E18
-6.2853                   -38.214                  45.697                   5.0571577890046167E18
-21.217                   32.483                   45.63699999999999        5.1933749083453706E18
37.654999999999994        -9.6371                  45.57699999999999        5.0456062081293742E18
-34.337                   -18.363                  45.516999999999996       5.1079186311154432E18
12.939                    36.8                     45.456999999999994       5.1874108566681149E18
15.345                    -35.94                   45.39699999999999        5.0809960793632911E18
-35.655                   16.164                   45.336999999999996       5.1003607062525788E18
37.275                    12.188                   45.276999999999994       5.1678945700060508E18
-19.286999999999995       -34.22599999999999       45.21699999999999        5.0460511785061622E18
-8.9133                   38.333                   45.157                   5.0769874398768374E18
32.52199999999999         -22.282999999999998      45.097                   5.0788154543993692E18
-39.101                   -5.5470999999999995      45.037                   5.0976256025040169E18
25.128                    30.555                   44.977                   5.0872430073478052E18
2.1147                    -39.572                  44.91799999999999        5.0702938213088348E18
-28.337999999999997       27.797999999999995       44.85799999999999        5.0395839068333281E18
39.741                    -1.3575999999999997      44.797999999999995       5.0583989151412849E18
-30.272                   -25.887                  44.73799999999999        5.0779326181642097E18
4.8431                    39.604                   44.67799999999999        5.0748017708396718E18
23.219999999999995        -32.529                  44.617999999999995       5.0368655337811825E18
-39.159                   8.3147                   44.55799999999999        5.1063285678110454E18
34.549                    20.355                   44.49799999999999        5.0434609610236396E18
-11.745                   -38.41                   44.437999999999995       5.0634502181603328E18
-17.313                   36.316                   44.378                   5.0738834007146373E18
37.35799999999999         -15.108                  44.318                   5.0313820205005107E18
-37.814                   -14.117999999999999      44.258                   5.0803243886938266E18
18.376                    36.012                   44.198                   5.0133562377113129E18
10.792999999999997        -39.03                   44.138                   5.023700573884842E18
-34.378                   21.522999999999996       44.078                   5.0794461472966298E18
39.95199999999999         7.363199999999999        44.01899999999999        5.0655827325415741E18
-24.524999999999995       -32.467999999999996      43.958999999999996       5.0720473094620129E18
-3.8543999999999996       40.572                   43.898999999999994       5.025643663451691E18
30.296                    -27.356                  43.83899999999999        5.0022718176016732E18
-40.882                   -0.2936                  43.778999999999996       5.1387599310258596E18
29.994                    27.876                   43.718999999999994       5.0417394462972723E18
-3.2918999999999996       -40.87899999999999       43.659                   4.9974648525368648E18
-25.224999999999998       32.417                   43.599                   5.138534437847212E18
40.56                     -6.8744                  43.539                   5.0127678015533885E18
