% Model:              trial.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jun 7 2021, 17:19
% Dimension:          3
% Nodes:              2000
% Expressions:        1
% Description:        浓度
% Length unit:        nm
% X                       Y                        Z                        c (mol/m^3)
-3.8183999999999996       -1.1569                  9.1696                   1.7940350901292258E21
2.0458                    3.4521                   9.1596                   1.7646725941440823E21
0.82801                   -3.9496                  9.1496                   1.7628689466060696E21
-3.2968999999999995       2.3662                   9.1396                   1.755044199402212E21
4.0517                    0.48488999999999993      9.1296                   1.7207552448226483E21
-2.6745999999999994       -3.1113                  9.1196                   1.6970820942554304E21
-0.13022                  4.123                    9.1096                   1.7151071835443138E21
2.8964                    -2.9679999999999995      9.0995                   1.6941433877403E21
-4.1624                   0.23318999999999998      9.0895                   1.67759799280732E21
3.2435999999999994        2.6535                   9.0795                   1.6964471220403485E21
-0.6024                   -4.169                   9.0695                   1.678692425467743E21
-2.384                    3.4988                   9.0595                   1.6609959877217524E21
4.1421                    -0.97438                 9.0495                   1.6528494960729535E21
