% Model:              trial.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jun 7 2021, 17:17
% Dimension:          3
% Nodes:              2000
% Expressions:        1
% Description:        浓度
% Length unit:        nm
% X                       Y                        Z                        c (mol/m^3)
17.225                    -13.474999999999998      55.76499999999999        1.4979904323084222E19
-21.956                   -1.7112                  55.705                   1.4856564447106314E19
15.137                    16.203                   55.645                   1.472221242531204E19
-0.21779                  -22.321999999999996      55.585                   1.4579086460338274E19
-15.017                   16.717                   55.525                   1.4441120680411693E19
22.512                    -2.1972                  55.465                   1.4312025166279574E19
-18.201                   -13.674                  55.405                   1.419809860932423E19
4.2105999999999995        22.521                   55.345                   1.4081721067683922E19
12.184                    -19.573                  55.285                   1.3939726208988631E19
-22.342999999999996       6.2406                   55.225                   1.3855983366558874E19
20.816999999999997        10.555                   55.16599999999999        1.371918817938371E19
-8.2699                   -21.977                  55.105999999999995       1.3605679786794832E19
-8.7995                   21.921                   55.04599999999999        1.3492882597265392E19
21.422                    -10.28                   54.986                   1.3384071479339407E19
-22.872                   -6.9298                  54.925999999999995       1.328237106042129E19
12.253999999999998        20.678                   54.866                   1.3179933999235385E19
4.9598                    -23.658                  54.806                   1.3066787677987365E19
-19.748                   14.173999999999998       54.746                   1.2975716930026543E19
24.269                    2.9045                   54.686                   1.2873615956610966E19
-16.021                   -18.636999999999997      54.626                   1.2778836367554546E19
-0.78001                  24.696999999999996       54.566                   1.2678755529653457E19
17.35                     -17.777999999999995      54.506                   1.2582408665264105E19
-24.933                   1.3968                   54.446                   1.250214164450531E19
19.428999999999995        15.893999999999998       54.386                   1.2400774727271537E19
-3.6083999999999996       -24.972                  54.32699999999999        1.2318283967457376E19
-14.279999999999998       20.957999999999995       54.266999999999996       1.2221387290720188E19
24.811                    -5.8365                  54.206999999999994       1.2139854716261388E19
-22.347999999999995       -12.518                  54.147                   1.2065615237508256E19
8.062699999999998         24.445999999999998       54.087                   1.1976582355160932E19
10.62                     -23.587                  54.027                   1.1896847724163772E19
-23.877999999999997       10.268                   53.967                   1.1818364521182409E19
24.659999999999997        8.598799999999999        53.907                   1.1738847583478972E19
-12.433                   -23.106999999999996      53.847                   1.165760286721353E19
-6.4704                   25.556                   53.787                   1.1575512108157342E19
22.136                    -14.539999999999997      53.727                   1.1498629765486119E19
-26.263                   -4.2502                  53.667                   1.1432610447315767E19
16.57                     20.969                   53.607                   1.1359559544860522E19
1.9553999999999998        -26.773999999999997      53.547                   1.1278672365399974E19
-19.614                   18.502999999999997       53.487                   1.121546928669116E19
27.08                     -0.3963499999999999      53.428                   1.1139932865329404E19
-20.324                   -18.079                  53.368                   1.1072850429430342E19
2.7862999999999998        27.176                   53.308                   1.1001076763050875E19
16.371999999999996        -22.014                  53.248                   1.0934829725257648E19
-27.056999999999995       5.1954                   53.188                   1.0875730571626844E19
23.559                    14.505999999999998       53.128                   1.081052293926475E19
-7.603999999999999        -26.72                   53.068                   1.0750364706157292E19
-12.494                   24.941                   53.008                   1.0679885970840207E19
26.165999999999997        -9.992199999999999       52.948                   1.0617241920110969E19
-26.148999999999997       -10.349                  52.888                   1.0563652893646576E19
12.339999999999998        25.394999999999996       52.828                   1.0493442881683253E19
8.0869                    -27.168                  52.768                   1.0436016865561854E19
-24.41                    14.627999999999998       52.708                   1.0382517123157412E19
